x,y,iks
202.791084,-162.713786,4
212.632967,-149.623599,4
221.631189,-135.939752,4
229.750048,-121.716538,4
236.95733,-107.010391,4
243.224439,-91.879661,4
248.52651,-76.38438,4
252.842506,-60.586031,4
256.155302,-44.547295,4
258.451753,-28.331809,4
259.722749,-12.003911,4
259.963245,4.371614,4
270,0,4
269.464362,16.99875,4
267.859574,33.930055,4
265.192003,50.726735,4
261.472233,67.322148,4
256.715022,83.650447,4
250.939247,99.646848,4
244.167823,115.247881,4
236.427618,130.391647,4
227.749342,145.018059,4
218.167427,159.069085,4
207.719893,172.488974,4
196.44819,185.224481,4
184.397043,197.225076,4
171.614266,208.443142,4
158.150577,218.834172,4
144.059396,228.356936,4
129.396633,236.973651,4
114.220464,244.650129,4
98.591104,251.355911,4
82.570565,257.064392,4
66.222412,261.752922,4
49.61151,265.402898,4
32.803764,267.999838,4
15.865863,269.533438,4
-1.134988,269.997614,4
-18.131337,269.390524,4
-35.055746,267.714577,4
-51.841064,264.976422,4
-68.420694,261.186923,4
-84.728851,256.361116,4
-100.700831,250.518148,4
-116.273261,243.681203,4
-131.384356,235.877407,4
-145.974158,227.137723,4
-159.984781,217.496827,4
-173.360634,206.992972,4
-186.048646,195.667834,4
-197.998476,183.566347,4
-209.162709,170.736526,4
-219.49705,157.229275,4
-228.960495,143.098189,4
-237.515497,128.399333,4
-245.128111,113.191029,4
-251.768134,97.533618,4
-257.40922,81.489224,4
-262.028986,65.121507,4
-265.609103,48.495408,6
-268.135366,31.676894,6
-269.597752,14.732696,8
-269.990458,-2.269957,8
-269.311926,-19.263603,8
-267.564849,-36.180817,8
-264.756158,-52.954477,8
-260.896998,-69.51803,8
-256.00268,-85.805758,6
-250.092623,-101.753035,6
-243.190277,-117.296587,4
-235.323027,-132.374744,4
-226.52209,-146.927679,4
-216.822384,-160.89765,4
-206.262394,-174.229231,4
-194.88402,-186.869524,4
-182.732406,-198.768377,4
-169.855768,-209.878579,4
-156.305195,-220.156049,4
-142.134452,-229.560009,4
-127.399764,-238.053146,4
-112.159593,-245.601762,4
-96.474408,-252.175908,4
-80.406443,-257.749498,4
-64.01945,-262.300419,4
-47.378448,-265.810614,4
-30.549464,-268.266156,4
-13.599268,-269.657301,4
3.404885,-269.97853,4
20.395529,-269.228569,4
37.305249,-267.410393,4
54.066954,-264.531216,4
70.614138,-260.602462,4
86.881148,-255.639719,4
102.80344,-249.662678,4
118.31784,-242.695053,4
133.362792,-234.76449,4
147.878602,-225.902454,4
161.807677,-216.144109,4
175.094748,-205.528171,4
187.687099,-194.096762,4
199.534766,-181.895237,4
210.590741,-168.972009,4
220.811158,-155.378353,4
230.155465,-141.168204,4
238.586588,-126.397943,4
246.071073,-111.126176,4
252.579226,-95.413494,4
258.085222,-79.322241,4
262.567218,-62.916263,4
266.007429,-46.260652,4
268.392205,-29.421494,4
269.712085,-12.4656,4
269.961832,4.539753,4
280,0,4
279.444524,17.628333,4
277.780299,35.186723,4
275.013929,52.605503,4
271.156389,69.815561,4
266.222986,86.748612,4
260.233293,103.337472,4
253.211076,119.516321,4
245.184196,135.220967,4
236.184502,150.389098,4
226.247702,164.960532,4
215.413222,178.877455,4
203.724049,192.084647,4
191.226563,204.529708,4
177.97035,216.163259,4
164.008006,226.939141,4
149.39493,236.8146,4
134.189101,245.750453,4
118.450852,253.711245,4
102.242626,260.66539,4
85.628734,266.585296,4
68.675094,271.447475,4
51.448973,275.232635,4
34.018718,277.925758,4
16.453488,279.516158,4
-1.177025,279.997526,4
-18.802868,279.367951,4
-36.354106,277.629932,4
-53.761104,274.790363,4
-70.954793,270.860513,4
-87.866957,265.855972,4
-104.430491,259.796598,4
-120.579679,252.706433,4
-136.250443,244.613607,4
-151.380609,235.550231,4
-165.910143,225.552265,4
-179.781398,214.659379,4
-192.939337,202.914791,4
-205.331753,190.3651,4
-216.909476,177.060101,4
-227.62657,163.052582,4
-237.440514,148.398121,4
-246.312367,133.154864,4
-254.20693,117.383289,4
-261.09288,101.145974,4
-266.942894,84.507344,4
-271.733763,67.533414,4
-275.446477,50.291534,6
-278.066305,32.850112,6
-279.582854,15.278351,8
-279.990104,-2.354029,8
-279.286442,-19.97707,8
-277.474658,-37.520847,8
-274.561942,-54.915754,8
-270.55985,-72.092772,8
-265.48426,-88.983749,6
-259.355313,-105.521665,6
-252.197324,-121.640905,4
-244.038695,-137.277512,4
-234.911797,-152.369445,4
-224.852842,-166.856823,4
-213.901742,-180.682165,4
-202.101946,-193.790617,4
-189.500273,-206.130169,4
-176.146722,-217.65186,4
-162.094276,-228.309977,4
-147.398691,-238.062231,4
-132.118274,-246.869929,4
-116.313652,-254.698124,4
-100.047535,-261.515756,4
-83.38446,-267.295776,4
-66.390541,-272.01525,4
-49.133206,-275.655452,4
-31.680925,-278.201939,4
-14.102945,-279.644608,4
3.530992,-279.977735,4
21.150919,-279.199998,4
38.686925,-277.314482,4
56.069434,-274.328669,4
73.229477,-270.254406,4
90.098968,-265.107857,4
106.610975,-258.909444,4
122.699983,-251.683758,4
138.302155,-243.459471,4
153.355588,-234.269212,4
167.800554,-224.149446,4
181.579739,-213.140326,4
194.638473,-201.285531,4
206.924942,-188.632098,4
218.390398,-175.230231,4
228.989349,-161.133106,4
238.679742,-146.396656,4
247.423128,-131.079349,4
255.184817,-115.24196,4
261.934012,-98.947327,4
267.643934,-82.260102,4
272.29193,-65.246495,4
275.859556,-47.97401,4
278.332657,-30.511179,4
279.701422,-12.927289,4
279.960418,4.707892,4
290,0,4
289.424685,18.257917,4
287.701024,36.443392,4
284.835855,54.484271,4
280.840546,72.308974,4
275.73095,89.846777,4
269.527339,107.028096,4
262.254329,123.784761,4
253.940775,140.050287,4
244.619663,155.760137,4
234.327977,170.85198,4
223.106551,185.265935,4
210.999908,198.944813,4
198.056083,211.83434,4
184.326434,223.883375,4
169.865435,235.044111,4
154.730463,245.272265,4
138.981569,254.527255,4
122.681239,262.772361,4
105.894149,269.974868,4
88.686903,276.106199,4
71.127776,281.142027,4
53.286436,285.062372,4
35.233672,287.851678,4
17.041112,289.498878,4
-1.219062,289.997438,4
-19.474399,289.345378,4
-37.652467,287.545286,4
-55.681143,284.604305,4
-73.488893,280.534102,4
-91.005062,275.350828,4
-108.160152,269.075048,4
-124.886096,261.731662,4
-141.11653,253.349807,4
-156.787059,243.962739,4
-171.835506,233.607703,4
-186.202163,222.325785,4
-199.830028,210.161747,4
-212.665029,197.163854,4
-224.656243,183.383676,4
-235.756091,168.875888,4
-245.920532,153.698054,4
-255.109238,137.910394,4
-263.285749,121.575549,4
-270.417626,104.75833,4
-276.476569,87.525463,4
-281.43854,69.945322,4
-285.283851,52.08766,6
-287.997245,34.02333,6
-289.567955,15.824007,8
-289.989751,-2.438102,8
-289.260958,-20.690536,8
-287.384468,-38.860878,8
-284.367726,-56.877031,8
-280.222701,-74.667514,8
-274.965841,-92.16174,8
-268.618002,-109.290296,6
-261.204371,-125.985223,4
-252.754363,-142.18028,4
-243.301504,-157.81121,4
-232.883301,-172.815995,4
-221.54109,-187.1351,4
-209.319873,-200.711711,4
-196.26814,-213.49196,4
-182.437677,-225.425141,4
-167.883358,-236.463905,4
-152.66293,-246.564454,4
-136.836783,-255.686712,4
-120.467711,-263.794485,4
-103.620661,-270.855605,4
-86.362476,-276.842054,4
-68.761632,-281.73008,4
-50.887963,-285.500289,4
-32.812387,-288.137723,4
-14.606621,-289.631916,4
3.657099,-289.97694,4
21.906309,-289.171426,4
40.068601,-287.21857,4
58.071914,-284.126121,4
75.844815,-279.906349,4
93.316788,-274.575995,4
110.41851,-268.15621,4
127.082125,-260.672464,4
143.241518,-252.154452,4
158.832573,-242.63597,4
173.79343,-232.154784,4
188.06473,-220.75248,4
201.589847,-208.4743,4
214.315119,-195.368958,4
226.190055,-181.488454,4
237.16754,-166.88786,4
247.204018,-151.625108,4
256.259668,-135.760754,4
264.29856,-119.357744,4
271.288798,-102.48116,4
277.202646,-85.197963,4
282.016641,-67.576727,4
285.711683,-49.687367,4
288.273109,-31.600864,4
289.690758,-13.388978,4
289.959005,4.876031,4
300,0,4
299.404847,18.8875,4
297.621749,37.700061,4
294.657781,56.363039,4
290.524703,74.802386,4
285.238914,92.944941,4
278.821386,110.71872,4
271.297581,128.053201,4
262.697353,144.879607,4
253.054824,161.131176,4
242.408252,176.743427,4
230.799881,191.654416,4
218.275767,205.804979,4
204.885604,219.138973,4
190.682518,231.603492,4
175.722864,243.14908,4
160.065996,253.729929,4
143.774037,263.304057,4
126.911627,271.833477,4
109.545671,279.284346,4
91.745073,285.627102,4
73.580458,290.83658,4
55.1239,294.892109,4
36.448627,297.777598,4
17.628737,299.481598,4
-1.261098,299.997349,4
-20.14593,299.322805,4
-38.950828,297.460641,4
-57.601182,294.418246,4
-76.022993,290.207692,4
-94.143168,284.845684,4
-111.889812,278.353498,4
-129.192513,270.756892,4
-145.982618,262.086007,4
-162.193509,252.375247,4
-177.760868,241.663141,4
-192.622927,229.992191,4
-206.720718,217.408704,4
-219.998306,203.962607,4
-232.40301,189.707251,4
-243.885611,174.699195,4
-254.40055,158.997987,4
-263.906108,142.665925,4
-272.364568,125.76781,4
-279.742371,108.370687,4
-286.010244,90.543582,4
-291.143317,72.35723,4
-295.121225,53.883786,6
-297.928184,35.196549,8
-299.553057,16.369662,8
-299.989398,-2.522174,8
-299.235474,-21.404003,8
-297.294277,-40.200908,8
-294.173509,-58.838308,8
-289.885553,-77.242256,8
-284.447422,-95.339731,8
-277.880692,-113.058927,6
-270.211418,-130.329541,4
-261.47003,-147.083049,4
-251.691211,-163.252976,4
-240.91376,-178.775167,4
-229.180438,-193.588034,4
-216.5378,-207.632804,4
-203.036007,-220.853752,4
-188.728631,-233.198422,4
-173.672439,-244.617832,4
-157.927169,-255.066676,4
-141.555293,-264.503495,4
-124.62177,-272.890847,4
-107.193787,-280.195453,4
-89.340492,-286.388331,4
-71.132723,-291.44491,4
-52.642721,-295.345127,4
-33.943849,-298.073506,4
-15.110298,-299.619223,4
3.783206,-299.976145,4
22.661699,-299.142855,4
41.450277,-297.122659,4
60.074394,-293.923574,4
78.460154,-289.558292,4
96.534609,-284.044133,4
114.226045,-277.402975,4
131.464267,-269.66117,4
148.18088,-260.849433,4
164.309558,-251.002727,4
179.786307,-240.160121,4
194.54972,-228.364634,4
208.541221,-215.663068,4
221.705295,-202.105819,4
233.989712,-187.746677,4
245.345731,-172.642614,4
255.728295,-156.85356,4
265.096209,-140.442159,4
273.412304,-123.473528,4
280.643584,-106.014993,4
286.761358,-88.135824,4
291.741353,-69.906959,4
295.56381,-51.400725,4
298.213561,-32.690549,4
299.680094,-13.850667,4
299.957591,5.04417,4
310,0,4
309.385008,19.517083,4
307.542474,38.956729,4
304.479707,58.241807,4
300.20886,77.295799,4
294.746877,96.043106,4
288.115432,114.409344,4
280.340834,132.321641,4
271.453932,149.708927,4
261.489985,166.502216,4
250.488528,182.634875,4
238.49321,198.042896,4
225.551626,212.665145,4
211.715124,226.443605,4
197.038602,239.323608,4
181.580292,251.254049,4
165.401529,262.187593,4
148.566504,272.080859,4
131.142014,280.894593,4
113.197193,288.593824,4
94.803242,295.148006,4
76.03314,300.531133,4
56.961363,304.721846,4
37.663581,307.703517,4
18.216361,309.464318,4
-1.303135,309.997261,4
-20.817461,309.300232,4
-40.249189,307.375996,4
-59.521222,304.232188,4
-78.557093,299.881282,4
-97.281273,294.340541,4
-115.619473,287.631948,4
-133.49893,279.782122,4
-150.848705,270.822208,4
-167.59996,260.787756,4
-183.68623,249.718579,4
-199.043691,237.658598,4
-213.611409,224.655661,4
-227.331583,210.761361,4
-240.149777,196.030826,4
-252.015132,180.522501,4
-262.880569,164.29792,4
-272.702978,147.421456,4
-281.443387,129.96007,4
-289.067117,111.983043,4
-295.543919,93.561702,4
-300.848095,74.769137,4
-304.958599,55.679912,8
-307.859124,36.369767,8
-309.538159,16.915317,8
-309.989044,-2.606247,8
-309.209989,-22.11747,8
-307.204086,-41.540938,8
-303.979293,-60.799585,8
-299.548405,-79.816998,8
-293.929003,-98.517722,8
-287.143382,-116.827558,8
-279.218466,-134.673859,6
-270.185698,-151.985817,4
-260.080918,-168.694742,4
-248.944218,-184.734339,4
-236.819786,-200.040969,4
-223.755726,-214.553898,4
-209.803874,-228.215544,4
-195.019585,-240.971702,4
-179.46152,-252.77176,4
-163.191408,-263.568899,4
-146.273803,-273.320278,4
-128.775829,-281.987209,4
-110.766913,-289.535302,4
-92.318509,-295.934609,4
-73.503813,-301.159741,4
-54.397478,-305.189964,4
-35.07531,-308.00929,4
-15.613975,-309.606531,4
3.909312,-309.975349,4
23.417089,-309.114283,4
42.831953,-307.026748,4
62.076873,-303.721026,4
81.075492,-299.210235,4
99.752429,-293.51227,4
118.033579,-286.649741,4
135.846409,-278.649875,4
153.120243,-269.544414,4
169.786544,-259.369485,4
185.779184,-248.165458,4
201.034711,-235.976789,4
215.492595,-222.851837,4
229.095472,-208.842679,4
241.789369,-194.004899,4
253.523922,-178.397368,4
264.252571,-162.082012,4
273.932749,-145.123565,4
282.526047,-127.589313,4
289.99837,-109.548826,4
296.32007,-91.073684,4
301.466065,-72.237191,4
305.415937,-53.114082,4
308.154013,-33.780234,4
309.669431,-14.312356,4
309.956177,5.212309,4
320,0,4
319.36517,20.146667,4
317.463199,40.213398,4
314.301633,60.120575,4
309.893016,79.789212,4
304.254841,99.141271,4
297.409478,118.099968,4
289.384087,136.590081,4
280.21051,154.538248,4
269.925146,171.873255,4
258.568803,188.526323,4
246.186539,204.431377,4
232.827485,219.525311,4
218.544644,233.748238,4
203.394686,247.043724,4
187.437721,259.359019,4
170.737062,270.645258,4
153.358972,280.857661,4
135.372402,289.955708,4
116.848716,297.903302,4
97.861411,304.668909,4
78.485822,310.225685,4
58.798826,314.551582,4
38.878535,317.629437,4
18.803986,319.447038,4
-1.345171,319.997173,4
-21.488992,319.277659,4
-41.54755,317.29135,4
-61.441261,314.046129,4
-81.091192,309.554872,4
-100.419379,303.835397,4
-119.349133,296.910398,4
-137.805347,288.807352,4
-155.714792,279.558408,4
-173.00641,269.200264,4
-189.611592,257.774017,4
-205.464455,245.325004,4
-220.502099,231.902618,4
-234.66486,217.560115,4
-247.896544,202.354401,4
-260.144652,186.345808,4
-271.360587,169.597853,4
-281.499848,152.176987,4
-290.522206,134.15233,4
-298.391863,115.595399,4
-305.077594,96.579821,4
-310.552872,77.181045,8
-314.795974,57.476039,8
-317.790063,37.542985,8
-319.523261,17.460973,8
-319.988691,-2.690319,8
-319.184505,-22.830937,8
-317.113895,-42.880968,8
-313.785077,-62.760862,8
-309.211257,-82.39174,8
-303.410583,-101.695713,8
-296.406071,-120.596189,8
-288.225513,-139.018177,8
-278.901366,-156.888585,4
-268.470625,-174.136508,4
-256.974677,-190.693512,4
-244.459134,-206.493903,4
-230.973653,-221.474991,4
-216.571741,-235.577336,4
-201.31054,-248.744983,4
-185.250602,-260.925688,4
-168.455647,-272.071121,4
-150.992313,-282.137062,4
-132.929888,-291.08357,4
-114.340039,-298.87515,4
-95.296525,-305.480887,4
-75.874904,-310.874571,4
-56.152235,-315.034802,4
-36.206772,-317.945073,4
-16.117651,-319.593838,4
4.035419,-319.974554,4
24.172478,-319.085712,4
44.213629,-316.930836,4
64.079353,-313.518479,4
83.690831,-308.862178,4
102.970249,-302.980408,4
121.841114,-295.896507,4
140.228551,-287.638581,4
158.059606,-278.239395,4
175.263529,-267.736242,4
191.772061,-256.170796,4
207.519702,-243.588943,4
222.443969,-230.040606,4
236.485648,-215.57954,4
249.589026,-200.263122,4
261.702113,-184.152122,4
272.776848,-167.310464,4
282.769289,-149.80497,4
291.639791,-131.705097,4
299.353156,-113.082659,4
305.878782,-94.011545,4
311.190777,-74.567423,4
315.268064,-54.82744,4
318.094465,-34.869919,4
319.658767,-14.774045,4
319.954764,5.380448,4
330,0,4
329.345332,20.77625,4
327.383924,41.470067,4
324.123559,61.999343,4
319.577173,82.282625,4
313.762805,102.239436,4
306.703524,121.790592,4
298.42734,140.858521,4
288.967089,159.367568,4
278.360307,177.244294,4
266.649078,194.41777,4
253.879869,210.819857,4
240.103344,226.385477,4
225.374164,241.05287,4
209.75077,254.763841,4
193.29515,267.463988,4
176.072596,279.102922,4
158.15144,289.634463,4
139.602789,299.016824,4
120.500238,307.212781,4
100.91958,314.189813,4
80.938504,319.920238,4
60.63629,324.381319,4
40.093489,327.555357,4
19.391611,329.429758,4
-1.387208,329.997084,4
-22.160523,329.255085,4
-42.845911,327.206705,4
-63.361301,323.860071,4
-83.625292,319.228461,4
-103.557485,313.330253,4
-123.078793,306.188848,4
-142.111764,297.832581,4
-160.58088,288.294608,4
-178.41286,277.612772,4
-195.536955,265.829455,4
-211.885219,252.99141,4
-227.39279,239.149575,4
-241.998137,224.358868,4
-255.643311,208.677976,4
-268.274172,192.169114,4
-279.840605,174.897786,4
-290.296719,156.932518,4
-299.601025,138.344591,4
-307.716608,119.207755,4
-314.611268,99.597941,8
-320.257649,79.592953,8
-324.633348,59.272165,8
-327.721003,38.716203,8
-329.508363,18.006628,8
-329.988337,-2.774392,8
-329.159021,-23.544404,4
-327.023704,-44.220999,4
-323.59086,-64.722139,8
-318.874108,-84.966481,8
-312.892164,-104.873704,8
-305.668761,-124.36482,8
-297.23256,-143.362496,8
-287.617033,-161.791353,8
-276.860332,-179.578274,4
-265.005136,-196.652684,4
-252.098482,-212.946837,4
-238.19158,-228.396085,4
-223.339608,-242.939127,4
-207.601494,-256.518264,4
-191.039683,-269.079616,4
-173.719886,-280.573344,4
-155.710822,-290.953845,4
-137.083947,-300.179932,4
-117.913166,-308.214999,4
-98.274542,-315.027165,4
-78.245995,-320.589401,4
-57.906993,-324.87964,4
-37.338233,-327.880857,4
-16.621328,-329.581145,4
4.161526,-329.973759,4
24.927868,-329.05714,4
45.595305,-326.834925,4
66.081833,-323.315931,4
86.306169,-318.514121,4
106.18807,-312.448546,4
125.648649,-305.143273,4
144.610694,-296.627287,4
162.998968,-286.934376,4
180.740514,-276.103,4
197.764938,-264.176133,4
214.004692,-251.201098,4
229.395343,-237.229375,4
243.875825,-222.316401,4
257.388684,-206.521344,4
269.880304,-189.906875,4
281.301124,-172.538916,4
291.60583,-154.486375,4
300.753534,-135.820881,4
308.707942,-116.616493,4
315.437494,-96.949406,4
320.915488,-76.897654,4
325.12019,-56.540797,4
328.034917,-35.959604,4
329.648104,-15.235734,4
329.95335,5.548587,4
340,0,4
339.325493,21.405833,4
337.304649,42.726735,4
333.945485,63.878111,4
329.26133,84.776038,4
323.270769,105.3376,4
315.99757,125.481216,4
307.470592,145.126961,4
297.723667,164.196888,4
286.795467,182.615333,4
274.729353,200.309218,4
261.573198,217.208338,4
247.379203,233.245643,4
232.203684,248.357503,4
216.106854,262.483957,4
199.152579,275.568957,4
181.408129,287.560586,4
162.943908,298.411265,4
143.833177,308.07794,4
124.151761,316.522259,4
103.977749,323.710716,4
83.391186,329.61479,4
62.473753,334.211056,4
41.308443,337.481277,4
19.979235,339.412478,4
-1.429245,339.996996,4
-22.832054,339.232512,4
-44.144272,337.12206,4
-65.28134,333.674013,4
-86.159392,328.902051,4
-106.69559,322.825109,4
-126.808454,315.467298,4
-146.418181,306.857811,4
-165.446967,297.030808,4
-183.819311,286.02528,4
-201.462317,273.884893,4
-218.305984,260.657817,4
-234.283481,246.396531,4
-249.331414,231.157622,4
-263.390078,215.001551,4
-276.403693,197.992421,4
-288.320624,180.197719,4
-299.093589,161.688049,4
-308.679844,142.536851,4
-317.041354,122.820111,8
-324.144943,102.61606,6
-329.962426,82.00486,4
-334.470722,61.068291,4
-337.651942,39.889422,4
-339.493465,18.552284,4
-339.987984,-2.858464,4
-339.133537,-24.25787,4
-336.933514,-45.561029,4
-333.396644,-66.683416,4
-328.53696,-87.541223,4
-322.373745,-108.051695,4
-314.931451,-128.133451,4
-306.239608,-147.706814,4
-296.332701,-166.694122,4
-285.250039,-185.02004,8
-273.035594,-202.611856,4
-259.73783,-219.399772,4
-245.409506,-235.317178,4
-230.107475,-250.300919,4
-213.892449,-264.291544,4
-196.828764,-277.233543,4
-178.984125,-289.075566,4
-160.429332,-299.770628,4
-141.238006,-309.276293,4
-121.486292,-317.554847,4
-101.252558,-324.573442,4
-80.617086,-330.304232,4
-59.66175,-334.724477,4
-38.469695,-337.81664,4
-17.125004,-339.568453,4
4.287633,-339.972964,4
25.683258,-339.028568,4
46.976981,-336.739014,4
68.084313,-333.113384,4
88.921508,-328.166064,4
109.40589,-321.916684,4
129.456184,-314.390039,4
148.992836,-305.615992,4
167.938331,-295.629357,4
186.217499,-284.469757,4
203.757815,-272.18147,4
220.489683,-258.813252,4
236.346717,-244.418144,4
251.266001,-229.053261,4
265.188341,-212.779567,4
278.058495,-195.661629,4
289.825401,-177.767368,4
300.44237,-159.167781,4
309.867277,-139.936666,4
318.062728,-120.150326,4
324.996206,-99.887267,4
330.6402,-79.227886,4
334.972317,-58.254155,4
337.975369,-37.049289,4
339.63744,-15.697422,4
339.951936,5.716726,4
350,0,4
349.305655,22.035417,4
347.225374,43.983404,4
343.767411,65.756879,4
338.945487,87.269451,4
332.778733,108.435765,4
325.291617,129.17184,4
316.513845,149.395401,4
306.480245,169.026208,4
295.230628,187.986372,4
282.809628,206.200665,4
269.266527,223.596818,4
254.655062,240.105809,4
239.033204,255.662135,4
222.462938,270.204074,4
205.010008,283.673927,4
186.743662,296.018251,4
167.736376,307.188066,4
148.063564,317.139056,4
127.803283,325.831737,4
107.035918,333.23162,4
85.843868,339.309343,4
64.311216,344.040793,4
42.523398,347.407197,4
20.56686,349.395198,4
-1.471281,349.996908,4
-23.503585,349.209939,4
-45.442633,347.037415,4
-67.201379,343.487954,4
-88.693492,338.575641,4
-109.833696,332.319965,4
-130.538114,324.745748,4
-150.724598,315.883041,4
-170.313054,305.767009,4
-189.225761,294.437789,4
-207.387679,281.940332,4
-224.726748,268.324223,4
-241.174171,253.643488,4
-256.664691,237.956375,4
-271.136845,221.325126,4
-284.533213,203.815727,4
-296.800642,185.497652,4
-307.890459,166.44358,6
-317.758663,146.729111,4
-326.3661,126.432468,4
-333.678618,105.63418,4
-339.667204,84.416768,4
-344.308096,62.864417,4
-347.582882,41.06264,4
-349.478567,19.097939,4
-349.98763,-2.942537,4
-349.108053,-24.971337,4
-346.843323,-46.901059,4
-343.202427,-68.644692,4
-338.199812,-90.115965,4
-331.855325,-111.229686,4
-324.194141,-131.902082,4
-315.246655,-152.051132,4
-305.048369,-171.59689,4
-293.639746,-190.461806,4
-281.066053,-208.571028,4
-267.377177,-225.852706,6
-252.627433,-242.238271,4
-236.875342,-257.662711,4
-220.183403,-272.064825,4
-202.617845,-285.387471,4
-184.248364,-297.577789,4
-165.147842,-308.587411,4
-145.392065,-318.372655,4
-125.059418,-326.894695,4
-104.230574,-334.11972,4
-82.988176,-340.019062,4
-61.416507,-344.569315,4
-39.601157,-347.752424,4
-17.628681,-349.55576,4
4.41374,-349.972169,4
26.438648,-348.999997,4
48.358656,-346.643102,4
70.086793,-342.910836,4
91.536846,-337.818007,4
112.62371,-331.384821,4
133.263719,-323.636805,4
153.374978,-314.604698,4
172.877694,-304.324338,4
191.694485,-292.836515,4
209.750692,-280.186808,4
226.974674,-266.425407,4
243.298091,-251.606913,4
258.656178,-235.790122,4
272.987998,-219.037789,4
286.236686,-201.416383,4
298.349677,-182.99582,4
309.27891,-163.849186,4
318.981021,-144.05245,4
327.417515,-123.684159,4
334.554918,-102.825128,4
340.364912,-81.558118,4
344.824444,-59.967512,4
347.915821,-38.138973,4
349.626777,-16.159111,4
349.950523,5.884865,4
360,0,4
359.285816,22.665,4
357.146099,45.240073,4
353.589337,67.635647,4
348.629643,89.762864,4
342.286696,111.53393,4
334.585663,132.862464,4
325.557098,153.663841,4
315.236824,173.855529,4
303.665789,193.357412,4
290.889903,212.092113,4
276.959857,229.985299,4
261.930921,246.965975,4
245.862724,262.966768,4
228.819022,277.92419,4
210.867436,291.778896,4
192.079195,304.475915,4
172.528844,315.964868,4
152.293952,326.200172,4
131.454805,335.141215,4
110.094087,342.752523,4
88.29655,349.003896,4
66.148679,353.87053,4
43.738352,357.333117,4
21.154484,359.377918,4
-1.513318,359.996819,4
-24.175116,359.187366,4
-46.740994,356.952769,4
-69.121419,353.301896,4
-91.227591,348.249231,4
-112.971801,341.814821,4
-134.267775,334.024198,4
-155.031015,324.908271,4
-175.179141,314.503209,4
-194.632211,302.850297,4
-213.313041,289.99577,4
-231.147512,275.99063,4
-248.064862,260.890445,4
-263.997968,244.755129,4
-278.883612,227.648701,4
-292.662733,209.639034,4
-305.28066,190.797585,4
-316.687329,171.19911,4
-326.837482,150.921372,4
-335.690846,130.044824,4
-343.212293,108.652299,4
-349.371981,86.828676,4
-354.14547,64.660543,4
-357.513821,42.235858,4
-359.463669,19.643594,4
-359.987277,-3.026609,4
-359.082568,-25.684804,4
-356.753132,-48.241089,4
-353.008211,-70.605969,4
-347.862664,-92.690707,4
-341.336906,-114.407677,4
-333.45683,-135.670713,4
-324.253702,-156.39545,4
-313.764037,-176.499658,4
-302.029453,-195.903572,4
-289.096512,-214.530201,4
-275.016525,-232.305641,4
-259.845359,-249.159365,4
-243.643208,-265.024503,4
-226.474357,-279.838106,4
-208.406927,-293.541399,4
-189.512603,-306.080012,4
-169.866352,-317.404194,4
-149.546124,-327.469016,4
-128.632544,-336.234544,4
-107.208591,-343.665998,4
-85.359267,-349.733892,4
-63.171265,-354.414152,4
-40.732618,-357.688208,4
-18.132358,-359.543068,4
4.539847,-359.971374,4
27.194038,-358.971425,4
49.740332,-356.547191,4
72.089272,-352.708289,4
94.152185,-347.46995,4
115.841531,-340.852959,4
137.071253,-332.88357,4
157.75712,-323.593404,4
177.817056,-313.01932,4
197.17147,-301.203273,4
215.743569,-288.192145,4
233.459665,-274.037561,4
250.249465,-258.795682,4
266.046354,-242.526983,4
280.787655,-225.296012,4
294.414877,-207.171137,4
306.873954,-188.224272,4
318.11545,-168.530591,4
328.094764,-148.168234,4
336.772301,-127.217992,4
344.11363,-105.762988,4
350.089624,-83.88835,4
354.676571,-61.68087,4
357.856273,-39.228658,4
359.616113,-16.6208,4
359.949109,6.053004,4
370,0,4
369.265978,23.294583,4
367.066824,46.496741,4
363.411263,69.514415,4
358.3138,92.256277,4
351.79466,114.632094,4
343.879709,136.553088,4
334.60035,157.932281,4
323.993402,178.684849,4
312.10095,198.728451,4
298.970178,217.98356,4
284.653186,236.373779,4
269.206779,253.826141,4
252.692244,270.2714,4
235.175105,285.644306,4
216.724865,299.883866,4
197.414728,312.933579,4
177.321312,324.74167,4
156.52434,335.261288,4
135.106328,344.450693,4
113.152256,352.273426,4
90.749232,358.698448,4
67.986143,363.700267,4
44.953306,367.259037,4
21.742109,369.360638,4
-1.555355,369.996731,4
-24.846647,369.164793,4
-48.039355,366.868124,4
-71.041458,363.115837,4
-93.761691,357.92282,4
-116.109907,351.309677,4
-137.997435,343.302648,4
-159.337432,333.9335,4
-180.045229,323.239409,4
-200.038662,311.262805,4
-219.238404,298.051208,4
-237.568276,283.657036,4
-254.955552,268.137402,4
-271.331244,251.553882,4
-286.630379,233.972276,4
-300.792254,215.46234,4
-313.760679,196.097518,4
-325.4842,175.954641,4
-335.916301,155.113632,4
-345.015591,133.65718,4
-352.745968,111.670418,4
-359.076758,89.240583,4
-363.982844,66.45667,4
-367.444761,43.409077,4
-369.448771,20.18925,4
-369.986924,-3.110682,4
-369.057084,-26.398271,4
-366.662941,-49.58112,4
-362.813995,-72.567246,4
-357.525516,-95.265449,4
-350.818487,-117.585668,4
-342.71952,-139.439344,4
-333.260749,-160.739768,4
-322.479704,-181.402427,4
-310.41916,-201.345337,4
-297.12697,-220.489373,4
