,instance,IKS,theta1,theta2,theta3,theta4,theta5,theta6
2668,668.0,1.0,-2.9394669176451256,-0.3829165939803249,2.565544753093031,-2.140194171084031,3.1134297383449994,-1.0822228520375616
2669,668.0,2.0,-0.2702548334725708,-2.783855853568679,0.8691525389941613,-2.7880482159919393,2.740781284668747,2.4720567354535077
2670,668.0,3.0,0.13812910758475178,-2.7585184576654913,0.5844048059895386,0.8780710496730525,3.1316927496091096,-1.0321234351923076
2671,668.0,4.0,2.9591769593700663,-0.3650424565993704,2.2991228403858526,0.3109021285448637,2.7928781943840937,2.566524654001713
2672,669.0,1.0,-2.936421801166059,-0.38354208729850864,2.5658956615100195,-2.1576499800655684,3.112177234759074,-1.0610539663506542
2673,669.0,2.0,-0.26914318174723306,-2.782331691129586,0.8662018965026502,-2.7871203318517237,2.7462818967385405,2.468772147886724
2674,669.0,3.0,0.14111728913068405,-2.757882312784792,0.5842966060878808,0.8602596627867867,3.130549340455343,-1.0107273841470048
2675,669.0,4.0,2.9599429549930307,-0.36642807620658063,2.301985674931807,0.3119534877418884,2.798064743657481,2.5630408722537052
2676,670.0,1.0,-2.9335289154966944,-0.38416699532821735,2.566256023489243,-2.1746931194278916,3.1109403152078308,-1.0404552143115546
2677,670.0,2.0,-0.2680338038982983,-2.780826334018879,0.8632625397106765,-2.786126588794283,2.7517422917318646,2.4654478081428617
2678,670.0,3.0,0.1439540749642029,-2.757246767498303,0.5841747939358775,0.8428534178121304,3.1294212406306094,-0.9898930259703828
2679,670.0,4.0,2.9607090567709027,-0.3677966005082251,2.304836069722472,0.3130748470585162,2.8032126019408694,2.5595132295156158
2680,671.0,1.0,-2.9307781543128,-0.3847911691502923,2.566625957238417,-2.191355249768995,3.10971637042086,-1.02038356966068
2681,671.0,2.0,-0.26692651158652425,-2.779339590889606,0.8603346937253611,-2.785065740633302,2.757162443668032,2.46208256350871
2682,671.0,3.0,0.14664936094382083,-2.7566119495825827,0.584039570404927,0.8258213611386376,3.1283058835547646,-0.969578267236268
2683,671.0,4.0,2.961475443527665,-0.3691482001386316,2.3076737236573317,0.3142677449736422,2.8083216141318053,2.5559403748077307
2684,672.0,1.0,-2.9281606047366364,-0.38541447713208454,2.567005619991046,-2.207663955099239,3.1085030503178435,-1.0008013975602088
2685,672.0,2.0,-0.26582111154906857,-2.777871271148466,0.8574185887090103,-2.783936504916393,2.76254231821449,2.4586752371736926
2686,672.0,3.0,0.1492118812254805,-2.7559779716086745,0.5838910450577787,0.8091365510320082,3.1272009360002007,-0.9497462961738433
2687,672.0,4.0,2.9622423003045477,-0.37048304557029876,2.310498328677444,0.3155337634419694,2.8133916155390253,2.5523209271329805
2688,673.0,1.0,-2.9256683551449654,-0.3860368018829476,2.567395203799879,-2.2236434030689263,3.1072982186528653,-0.9816755804207027
2689,673.0,2.0,-0.2647174053963351,-2.7764211849139167,0.8545144598654006,-2.782737562387707,2.7678818727974797,2.455224627769617
2690,673.0,3.0,0.15164939393477053,-2.7553449336362914,0.583729247096509,0.792775419646347,3.126104255216064,-0.9303647384018708
2691,673.0,4.0,2.9630098186119462,-0.3718013071644542,2.313309569804549,0.3168745283656737,2.8184224320406455,2.5486534751223884
2692,674.0,1.0,-2.923294341171756,-0.386658037802537,2.5677949322829905,-2.239314871858523,3.1060999167042005,-0.9629768196117628
2693,674.0,2.0,-0.2636151894018693,-2.7749891429739733,0.8516225474150848,-2.781467556464534,2.773181056728114,2.4517295089236564
2694,674.0,3.0,0.1539688302312635,-2.754712925395497,0.5835541338637363,0.7767172636437986,3.1250138543438886,-0.9114049818561412
2695,674.0,4.0,2.963778196688975,-0.37310315522189846,2.3161071252003436,0.3182917100156147,2.823413880270538,2.544936576723058
2696,675.0,1.0,-2.921032220978169,-0.3872780890825076,2.5682050580961704,-2.2546971751128297,3.104906333878975,-0.9446790717201863
2697,675.0,2.0,-0.26251425428523556,-2.7735749567437757,0.8487430965588864,-2.780125092729946,2.778439811344948,2.448188628825989
2698,675.0,3.0,0.15617641526586812,-2.7540820280765117,0.583365597460174,0.7609438334056142,3.1239278741739573,-0.8928416314615212
2699,675.0,4.0,2.964547639770549,-0.37438876003402943,2.3188906662475555,0.3197870233966361,2.828365767834968,2.5411687589323693
2700,676.0,1.0,-2.9188762732311138,-0.38789686805911394,2.5686258609656814,-2.269807007932184,3.103715783671696,-0.9267590890258005
2701,676.0,2.0,-0.2614143849878428,-2.772178438223077,0.8458763574287399,-2.7787087384433544,2.78365807017405,2.444600709813906
2702,676.0,3.0,0.1582777672919436,-2.7534523158167317,0.5831634698922541,0.7454389987715637,3.1228445598096175,-0.8746520645134984
2703,676.0,4.0,2.9653183603618003,-0.3756582919338102,2.3216598576544407,0.3213622285520322,2.8332778935614455,2.5373485175829433
2704,677.0,1.0,-2.916821312902735,-0.38851429384042985,2.5690576461572325,-2.2846592310406373,3.102526683817065,-0.9091960416399574
2705,677.0,2.0,-0.2603153604416295,-2.7707993999536513,0.8430225850249635,-2.777217022071608,2.7888357591078203,2.440964447973251
2706,677.0,3.0,0.16027797960650492,-2.7528238569515016,0.5829475270592653,0.7301884748584144,3.121762241173299,-0.8568160651606718
2707,677.0,4.0,2.966090578519661,-0.3769119213466254,2.324414357584437,0.32301913080103495,2.8381500477820443,2.5334743171816014
2708,678.0,1.0,-2.9148626212010726,-0.38913029115041026,2.569500743287648,-2.2992671060325414,3.101337539764381,-0.8919712042827233
2709,678.0,2.0,-0.2592169533306275,-2.7694376549768602,0.8401820391390954,-2.7756484328421687,2.793972796603528,2.4372785127594723
2710,678.0,3.0,0.16218168885925308,-2.7521967150793034,0.5827174918138224,0.7151795955366097,3.120679316550569,-0.8393155216147407
2711,678.0,4.0,2.966864522141325,-0.378149818840722,2.327153817812648,0.32475958090444257,2.842982012653125,2.5295445908071823
